nothing_prob,throw_wind_up_prob,throw_prob,throw_follow_through_prob,swing_wind_up_prob,swing_prob,swing_follow_through_prob
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.829,0.121,0.011,0.005,0.001,0.025,0.007
0.969,0.019,0.002,0.007,0.0,0.002,0.002
0.986,0.005,0.005,0.003,0.0,0.001,0.001
0.998,0.0,0.001,0.0,0.0,0.0,0.0
0.977,0.007,0.011,0.002,0.001,0.001,0.001
0.989,0.004,0.001,0.003,0.003,0.001,0.001
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.961,0.034,0.001,0.001,0.0,0.002,0.001
0.988,0.001,0.003,0.003,0.001,0.001,0.003
0.855,0.0,0.0,0.0,0.144,0.0,0.0
0.6,0.0,0.0,0.001,0.4,0.0,0.0
0.814,0.0,0.0,0.0,0.186,0.0,0.0
0.705,0.0,0.0,0.0,0.295,0.0,0.0
0.723,0.0,0.0,0.0,0.277,0.0,0.0
0.753,0.0,0.0,0.0,0.247,0.0,0.0
0.927,0.0,0.0,0.0,0.073,0.0,0.0
0.833,0.0,0.0,0.0,0.167,0.0,0.0
0.975,0.0,0.0,0.0,0.024,0.0,0.0
0.993,0.0,0.0,0.001,0.005,0.0,0.0
0.986,0.0,0.013,0.0,0.0,0.002,0.0
0.379,0.612,0.001,0.002,0.0,0.002,0.003
0.91,0.021,0.001,0.001,0.0,0.002,0.065
0.026,0.324,0.003,0.001,0.0,0.053,0.592
0.001,0.036,0.0,0.0,0.0,0.008,0.956
0.0,0.187,0.0,0.0,0.0,0.002,0.81
0.015,0.508,0.0,0.0,0.0,0.001,0.475
0.999,0.0,0.0,0.0,0.0,0.0,0.001
0.889,0.022,0.005,0.001,0.005,0.005,0.073
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.985,0.0,0.0,0.015,0.0,0.0,0.0
0.994,0.003,0.001,0.0,0.0,0.0,0.001
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.986,0.0,0.0,0.014,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.02,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.961,0.0,0.0,0.006,0.028,0.004,0.001
0.998,0.0,0.0,0.002,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.005,0.0,0.0,0.0
0.985,0.004,0.0,0.004,0.006,0.0,0.001
0.997,0.0,0.0,0.002,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.968,0.002,0.001,0.002,0.0,0.027,0.0
0.978,0.002,0.004,0.002,0.005,0.002,0.007
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.975,0.003,0.017,0.0,0.0,0.004,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.989,0.001,0.001,0.0,0.0,0.008,0.0
0.92,0.007,0.022,0.0,0.0,0.037,0.013
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.993,0.001,0.001,0.0,0.0,0.005,0.0
0.998,0.0,0.002,0.0,0.0,0.0,0.0
0.893,0.001,0.064,0.0,0.0,0.025,0.017
0.008,0.0,0.992,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.235,0.438,0.289,0.0,0.0,0.026,0.011
0.997,0.002,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.994,0.001,0.0,0.001,0.0,0.003,0.0
0.884,0.028,0.023,0.032,0.004,0.011,0.018
0.993,0.0,0.005,0.0,0.0,0.001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.0,0.0,0.002,0.0,0.0
0.998,0.0,0.0,0.002,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.975,0.0,0.0,0.025,0.0,0.0,0.0
0.713,0.0,0.133,0.0,0.0,0.152,0.001
0.918,0.001,0.008,0.033,0.015,0.024,0.0
0.969,0.001,0.016,0.0,0.0,0.004,0.009
0.839,0.142,0.001,0.004,0.0,0.0,0.013
0.993,0.0,0.004,0.0,0.001,0.0,0.001
0.997,0.0,0.0,0.0,0.002,0.001,0.0
0.797,0.076,0.003,0.081,0.0,0.024,0.019
0.778,0.002,0.007,0.0,0.0,0.01,0.202
0.983,0.007,0.002,0.004,0.0,0.0,0.003
0.995,0.0,0.0,0.0,0.005,0.0,0.0
0.64,0.0,0.0,0.0,0.36,0.0,0.0
0.991,0.0,0.0,0.0,0.008,0.0,0.0
0.982,0.0,0.0,0.0,0.017,0.0,0.0
0.761,0.0,0.0,0.0,0.239,0.0,0.0
0.0,0.0,0.0,0.0,0.999,0.0,0.0
0.003,0.0,0.0,0.0,0.997,0.0,0.0
0.984,0.0,0.0,0.001,0.015,0.0,0.0
0.999,0.0,0.0,0.0,0.001,0.0,0.0
0.996,0.0,0.0,0.0,0.004,0.0,0.0
0.988,0.0,0.0,0.0,0.012,0.0,0.0
0.978,0.001,0.0,0.0,0.02,0.001,0.0
0.997,0.0,0.001,0.0,0.0,0.002,0.0
0.982,0.005,0.0,0.004,0.008,0.0,0.0
0.044,0.95,0.0,0.0,0.0,0.0,0.006
0.973,0.026,0.0,0.001,0.0,0.0,0.0
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.953,0.0,0.005,0.0,0.0,0.042,0.0
0.862,0.0,0.105,0.0,0.001,0.031,0.0
0.818,0.17,0.002,0.0,0.0,0.006,0.003
0.964,0.029,0.001,0.001,0.0,0.0,0.005
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.002,0.001,0.001,0.0,0.0,0.001
0.99,0.005,0.001,0.002,0.0,0.003,0.0
0.961,0.018,0.012,0.004,0.001,0.001,0.004
0.981,0.015,0.002,0.001,0.0,0.001,0.0
0.988,0.001,0.007,0.0,0.002,0.001,0.001
0.995,0.0,0.0,0.003,0.002,0.001,0.0
0.408,0.005,0.002,0.0,0.576,0.004,0.003
0.977,0.0,0.0,0.022,0.001,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37,0.003,0.619,0.0,0.0,0.008,0.0
0.942,0.003,0.049,0.001,0.0,0.005,0.0
0.0,0.0,0.892,0.0,0.0,0.108,0.0
0.999,0.001,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009,0.01,0.56,0.0,0.0,0.419,0.002
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.041,0.001,0.662,0.0,0.0,0.201,0.096
0.734,0.24,0.013,0.007,0.001,0.003,0.002
0.977,0.01,0.003,0.001,0.002,0.002,0.006
0.997,0.0,0.001,0.0,0.001,0.001,0.0
0.653,0.058,0.023,0.002,0.031,0.18,0.052
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.025,0.371,0.219,0.002,0.0,0.152,0.23
0.888,0.042,0.016,0.016,0.011,0.023,0.004
0.995,0.001,0.002,0.0,0.0,0.001,0.002
0.994,0.004,0.0,0.001,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.002,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.996,0.0,0.0,0.004,0.0,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.994,0.0,0.0,0.006,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.993,0.0,0.0,0.007,0.0,0.0,0.0
0.943,0.0,0.0,0.057,0.0,0.0,0.0
0.618,0.028,0.007,0.001,0.307,0.023,0.017
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.985,0.0,0.0,0.015,0.0,0.0,0.0
0.995,0.0,0.0,0.005,0.0,0.0,0.0
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.985,0.0,0.0,0.015,0.0,0.0,0.0
0.989,0.0,0.0,0.011,0.0,0.0,0.0
0.994,0.0,0.0,0.006,0.0,0.0,0.0
0.783,0.0,0.0,0.026,0.19,0.0,0.0
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.972,0.0,0.0,0.009,0.018,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.001,0.002,0.001,0.0,0.0,0.0
0.9,0.052,0.001,0.046,0.001,0.001,0.001
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.419,0.5,0.001,0.078,0.0,0.001,0.001
0.936,0.015,0.017,0.0,0.0,0.02,0.012
0.988,0.008,0.0,0.001,0.003,0.0,0.0
0.846,0.002,0.035,0.0,0.001,0.114,0.002
0.975,0.015,0.001,0.003,0.005,0.0,0.001
0.095,0.003,0.05,0.0,0.0,0.849,0.004
0.938,0.042,0.008,0.003,0.002,0.003,0.005
0.048,0.095,0.016,0.001,0.0,0.767,0.073
0.587,0.021,0.009,0.004,0.006,0.007,0.366
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.001,0.001,0.0,0.0,0.0,0.0
0.772,0.03,0.197,0.0,0.0,0.001,0.0
0.964,0.0,0.0,0.033,0.001,0.001,0.0
0.997,0.0,0.001,0.0,0.0,0.002,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.215,0.614,0.099,0.0,0.0,0.058,0.014
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.937,0.001,0.017,0.0,0.0,0.021,0.025
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.928,0.011,0.06,0.0,0.0,0.001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.0,0.0,0.001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.002,0.0,0.0,0.0
0.985,0.0,0.009,0.0,0.0,0.007,0.0
0.989,0.009,0.001,0.0,0.001,0.0,0.0
0.991,0.002,0.001,0.002,0.001,0.002,0.001
0.994,0.002,0.003,0.0,0.001,0.0,0.001
0.997,0.001,0.0,0.001,0.0,0.0,0.0
0.73,0.082,0.03,0.011,0.007,0.098,0.041
0.276,0.55,0.053,0.015,0.001,0.057,0.048
0.985,0.002,0.009,0.001,0.0,0.002,0.001
0.888,0.003,0.09,0.0,0.006,0.011,0.002
0.992,0.0,0.008,0.0,0.0,0.001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.994,0.0,0.0,0.006,0.0,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.996,0.0,0.0,0.004,0.0,0.0,0.0
0.907,0.078,0.001,0.01,0.0,0.001,0.002
0.93,0.054,0.003,0.003,0.0,0.001,0.008
0.996,0.001,0.0,0.003,0.0,0.0,0.0
0.973,0.009,0.003,0.009,0.0,0.001,0.004
0.993,0.0,0.0,0.006,0.0,0.0,0.0
0.957,0.007,0.0,0.035,0.0,0.0,0.001
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.99,0.001,0.002,0.0,0.0,0.0,0.007
0.982,0.0,0.0,0.017,0.0,0.0,0.0
0.985,0.0,0.0,0.015,0.0,0.0,0.0
0.993,0.0,0.0,0.006,0.0,0.0,0.0
0.763,0.114,0.023,0.001,0.0,0.03,0.069
0.278,0.702,0.003,0.002,0.0,0.005,0.009
0.01,0.933,0.004,0.0,0.0,0.034,0.019
0.013,0.767,0.006,0.0,0.0,0.071,0.142
0.009,0.03,0.009,0.0,0.0,0.038,0.913
0.877,0.06,0.031,0.0,0.0,0.02,0.012
0.978,0.001,0.012,0.0,0.0,0.005,0.004
0.996,0.001,0.0,0.0,0.002,0.0,0.0
0.994,0.001,0.0,0.001,0.004,0.0,0.0
0.998,0.0,0.0,0.0,0.002,0.0,0.0
0.998,0.0,0.0,0.0,0.002,0.0,0.0
0.998,0.0,0.0,0.0,0.001,0.0,0.0
0.999,0.0,0.0,0.0,0.001,0.0,0.0
0.848,0.126,0.002,0.01,0.007,0.004,0.003
0.997,0.0,0.0,0.0,0.003,0.0,0.0
0.994,0.0,0.0,0.004,0.001,0.0,0.0
0.991,0.001,0.002,0.004,0.001,0.0,0.0
0.87,0.032,0.028,0.006,0.033,0.015,0.018
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.82,0.002,0.001,0.007,0.166,0.002,0.002
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.73,0.255,0.002,0.01,0.0,0.002,0.0
0.247,0.682,0.02,0.001,0.0,0.042,0.009
0.946,0.036,0.001,0.0,0.0,0.003,0.013
0.986,0.0,0.0,0.0,0.014,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.002,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.973,0.0,0.024,0.0,0.0,0.002,0.0
0.976,0.015,0.001,0.002,0.0,0.001,0.004
0.99,0.009,0.0,0.0,0.0,0.0,0.0
0.996,0.0,0.001,0.001,0.0,0.001,0.0
0.82,0.01,0.011,0.005,0.121,0.017,0.015
0.991,0.002,0.0,0.005,0.001,0.0,0.0
0.886,0.103,0.004,0.001,0.0,0.001,0.005
0.977,0.018,0.004,0.001,0.0,0.0,0.0
0.457,0.001,0.086,0.004,0.001,0.41,0.041
0.531,0.019,0.008,0.322,0.005,0.114,0.001
0.64,0.027,0.081,0.009,0.015,0.148,0.08
0.596,0.197,0.065,0.002,0.001,0.016,0.123
0.975,0.017,0.005,0.0,0.0,0.0,0.002
0.997,0.002,0.0,0.0,0.0,0.0,0.0
0.97,0.026,0.002,0.0,0.0,0.0,0.001
0.747,0.252,0.0,0.0,0.0,0.0,0.0
0.958,0.026,0.01,0.0,0.001,0.004,0.001
0.877,0.1,0.003,0.002,0.0,0.006,0.013
0.989,0.0,0.009,0.0,0.0,0.002,0.0
0.613,0.318,0.035,0.001,0.0,0.01,0.024
0.966,0.016,0.001,0.016,0.001,0.0,0.0
0.15,0.73,0.012,0.0,0.0,0.006,0.101
0.887,0.001,0.062,0.0,0.001,0.044,0.005
0.988,0.0,0.011,0.0,0.0,0.001,0.0
0.95,0.0,0.035,0.0,0.008,0.007,0.0
0.706,0.123,0.005,0.045,0.107,0.012,0.002
0.705,0.074,0.004,0.001,0.0,0.039,0.178
0.999,0.0,0.0,0.0,0.001,0.0,0.0
0.964,0.0,0.035,0.0,0.0,0.0,0.0
0.99,0.0,0.009,0.0,0.0,0.001,0.001
0.992,0.0,0.0,0.008,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.665,0.0,0.0,0.335,0.0,0.0,0.0
0.663,0.017,0.159,0.0,0.0,0.036,0.124
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.0,0.827,0.0,0.0,0.043,0.0
0.977,0.0,0.0,0.0,0.0,0.023,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.765,0.007,0.0,0.227,0.0,0.001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.619,0.0,0.35,0.0,0.0,0.03,0.0
0.518,0.052,0.398,0.0,0.0,0.031,0.0
0.0,0.0,0.006,0.0,0.0,0.958,0.036
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.157,0.83,0.001,0.012,0.0,0.0,0.0
0.887,0.055,0.0,0.055,0.002,0.0,0.001
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.984,0.003,0.0,0.008,0.0,0.004,0.001
0.896,0.073,0.007,0.015,0.001,0.003,0.004
0.997,0.001,0.001,0.001,0.0,0.0,0.0
0.58,0.258,0.034,0.029,0.057,0.016,0.026
0.995,0.003,0.002,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.461,0.097,0.007,0.075,0.001,0.336,0.024
0.441,0.029,0.001,0.0,0.471,0.004,0.054
0.999,0.0,0.0,0.001,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.996,0.0,0.0,0.004,0.0,0.0,0.0
0.998,0.0,0.001,0.0,0.0,0.0,0.0
0.869,0.085,0.018,0.003,0.0,0.021,0.003
0.689,0.224,0.018,0.047,0.001,0.01,0.011
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.773,0.084,0.011,0.021,0.005,0.052,0.053
0.918,0.051,0.009,0.014,0.003,0.003,0.004
0.991,0.007,0.001,0.001,0.0,0.0,0.001
0.374,0.498,0.019,0.002,0.001,0.061,0.045
0.857,0.101,0.012,0.023,0.0,0.004,0.003
0.92,0.01,0.028,0.003,0.001,0.025,0.014
0.833,0.075,0.01,0.001,0.001,0.006,0.075
0.991,0.006,0.001,0.0,0.0,0.0,0.002
0.989,0.001,0.002,0.004,0.0,0.002,0.002
0.984,0.0,0.0,0.0,0.015,0.0,0.0
0.986,0.0,0.0,0.0,0.014,0.0,0.0
0.958,0.0,0.0,0.002,0.04,0.0,0.0
0.004,0.0,0.0,0.0,0.996,0.0,0.0
0.979,0.0,0.0,0.018,0.002,0.001,0.0
0.873,0.001,0.042,0.0,0.0,0.081,0.003
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.322,0.0,0.0,0.677,0.0,0.001,0.0
0.703,0.002,0.067,0.0,0.0,0.213,0.015
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.823,0.083,0.033,0.0,0.0,0.044,0.016
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.055,0.006,0.025,0.001,0.0,0.822,0.091
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.99,0.0,0.0,0.0,0.0,0.0
0.886,0.03,0.002,0.0,0.0,0.0,0.081
0.019,0.714,0.003,0.001,0.0,0.111,0.153
0.156,0.222,0.218,0.014,0.0,0.382,0.008
0.594,0.397,0.002,0.007,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.992,0.005,0.002,0.0,0.0,0.0,0.0
0.014,0.924,0.028,0.0,0.0,0.019,0.015
0.998,0.0,0.001,0.0,0.0,0.0,0.0
0.983,0.016,0.0,0.0,0.0,0.0,0.001
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.0,0.002,0.0,0.0,0.0
0.977,0.0,0.022,0.0,0.0,0.001,0.0
0.973,0.0,0.003,0.0,0.022,0.001,0.0
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.999,0.0,0.001,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.997,0.0,0.0,0.002,0.001,0.0,0.0
0.936,0.009,0.009,0.005,0.039,0.001,0.001
0.935,0.0,0.001,0.001,0.062,0.001,0.0
0.997,0.0,0.0,0.002,0.0,0.001,0.0
0.911,0.001,0.001,0.062,0.006,0.018,0.001
0.998,0.0,0.001,0.0,0.0,0.0,0.0
0.949,0.013,0.01,0.005,0.015,0.005,0.002
0.933,0.001,0.001,0.0,0.064,0.0,0.0
0.996,0.0,0.0,0.001,0.001,0.002,0.0
0.964,0.002,0.009,0.001,0.001,0.022,0.001
0.662,0.168,0.017,0.078,0.003,0.054,0.018
0.951,0.03,0.006,0.004,0.003,0.004,0.003
0.66,0.018,0.01,0.001,0.306,0.003,0.002
0.976,0.001,0.001,0.001,0.021,0.0,0.0
0.995,0.0,0.002,0.0,0.001,0.002,0.0
0.902,0.002,0.002,0.012,0.028,0.052,0.001
0.948,0.014,0.014,0.015,0.003,0.004,0.002
0.989,0.002,0.004,0.002,0.002,0.001,0.0
0.417,0.007,0.005,0.004,0.559,0.004,0.002
0.977,0.001,0.001,0.003,0.016,0.002,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.983,0.001,0.001,0.006,0.004,0.006,0.0
0.992,0.001,0.002,0.002,0.001,0.001,0.0
0.936,0.033,0.01,0.006,0.005,0.004,0.006
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.989,0.003,0.001,0.001,0.0,0.005,0.0
0.97,0.003,0.016,0.001,0.001,0.004,0.005
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.994,0.0,0.001,0.0,0.004,0.001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.002,0.0,0.0,0.001,0.0
0.998,0.0,0.001,0.0,0.0,0.0,0.0
0.98,0.001,0.0,0.004,0.015,0.0,0.0
0.983,0.002,0.003,0.008,0.001,0.003,0.001
0.98,0.016,0.001,0.001,0.0,0.0,0.001
0.997,0.001,0.0,0.001,0.0,0.0,0.0
0.987,0.009,0.001,0.001,0.001,0.0,0.0
0.99,0.008,0.0,0.0,0.0,0.0,0.0
0.86,0.068,0.009,0.01,0.001,0.006,0.047
0.995,0.001,0.0,0.002,0.001,0.0,0.0
0.998,0.0,0.0,0.0,0.001,0.0,0.0
0.997,0.0,0.0,0.001,0.002,0.0,0.0
0.997,0.0,0.0,0.0,0.002,0.0,0.0
0.997,0.0,0.0,0.0,0.002,0.0,0.0
0.991,0.0,0.0,0.0,0.009,0.0,0.0
0.992,0.0,0.0,0.0,0.007,0.0,0.0
0.994,0.0,0.0,0.0,0.006,0.0,0.0
0.988,0.0,0.0,0.0,0.011,0.0,0.0
0.998,0.0,0.0,0.0,0.001,0.0,0.0
0.995,0.0,0.0,0.0,0.005,0.0,0.0
0.998,0.0,0.0,0.0,0.002,0.0,0.0
0.993,0.0,0.0,0.0,0.007,0.0,0.0
0.985,0.0,0.0,0.0,0.014,0.0,0.0
0.996,0.0,0.0,0.0,0.003,0.0,0.0
0.994,0.0,0.0,0.0,0.006,0.0,0.0
0.998,0.0,0.0,0.0,0.002,0.0,0.0
0.977,0.0,0.0,0.0,0.023,0.0,0.0
0.77,0.0,0.0,0.0,0.23,0.0,0.0
0.901,0.0,0.0,0.0,0.099,0.0,0.0
0.893,0.0,0.0,0.0,0.106,0.0,0.0
0.891,0.0,0.0,0.0,0.109,0.0,0.0
0.947,0.0,0.0,0.0,0.053,0.0,0.0
0.993,0.0,0.0,0.0,0.007,0.0,0.0
0.439,0.373,0.001,0.182,0.001,0.003,0.002
0.996,0.003,0.0,0.001,0.0,0.0,0.001
0.997,0.001,0.0,0.0,0.0,0.0,0.001
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.997,0.0,0.001,0.0,0.002,0.0,0.0
0.93,0.007,0.0,0.001,0.037,0.0,0.025
0.523,0.0,0.0,0.005,0.472,0.0,0.0
0.986,0.0,0.0,0.014,0.0,0.0,0.0
0.686,0.0,0.0,0.303,0.01,0.0,0.0
